순번,정산ID,고유번호(ARS),정류장명,시도명,시군구명,읍면동명,경도(십진수 도_분) 표기,위도(십진수 도_분) 표기
637,8001713,32950,백합네거리,대전광역시,서구,월평1동,127°22.6278'E,36°21.7260'N
638,8001714,21680,버드내아파트,대전광역시,중구,유천1동,127°23.2762'E,36°18.9498'N
639,8001715,21420,버드내아파트,대전광역시,중구,태평1동,127°23.2490'E,36°18.9604'N
640,8001716,21710,버드내아파트,대전광역시,중구,유천1동,127°23.5365'E,36°19.1180'N
641,8001717,21450,버드내아파트,대전광역시,중구,태평1동,127°23.5337'E,36°19.1667'N
642,8001718,21440,버드내2단지,대전광역시,중구,태평1동,127°23.4050'E,36°19.3092'N
643,8001719,34550,벌말,대전광역시,서구,정림동,127°21.2648'E,36°16.8493'N
644,8001720,34520,벌말,대전광역시,서구,정림동,127°21.2664'E,36°16.8590'N
645,8001721,51410,법동전통시장,대전광역시,대덕구,중리동,127°25.7927'E,36°21.9947'N
646,8001722,51090,법동주공3단지,대전광역시,대덕구,법1동,127°25.5991'E,36°22.3018'N
647,8001723,32480,법원.검찰청,대전광역시,서구,둔산1동,127°23.4198'E,36°21.2632'N
648,8001724,32440,법원.검찰청,대전광역시,서구,둔산1동,127°23.4020'E,36°21.3037'N
649,8001725,32400,법원.검찰청,대전광역시,서구,둔산1동,127°23.2329'E,36°21.3555'N
650,8001726,32420,법원.검찰청,대전광역시,서구,둔산1동,127°23.3189'E,36°21.3422'N
651,8001727,43510,삼양사중앙연구소,대전광역시,유성구,신성동,127°22.4166'E,36°23.7479'N
652,8001728,52020,벤처타운장영실관,대전광역시,대덕구,목상동,127°24.7872'E,36°26.2572'N
653,8001729,52030,벤처타운장영실관,대전광역시,대덕구,목상동,127°24.8028'E,36°26.2277'N
654,8001730,30270,변동네거리,대전광역시,서구,변동,127°22.7204'E,36°19.5017'N
655,8001731,30290,변동네거리,대전광역시,서구,변동,127°22.7950'E,36°19.5807'N
656,8001733,30330,변동시장,대전광역시,서구,변동,127°22.8677'E,36°19.4973'N
657,8001734,30310,변동시장,대전광역시,서구,변동,127°22.8406'E,36°19.4909'N
658,8001735,30320,변동오거리,대전광역시,서구,변동,127°22.8426'E,36°19.6913'N
659,8001736,31460,변동오거리,대전광역시,서구,가장동,127°22.9252'E,36°19.7468'N
660,8001737,30580,변동중학교,대전광역시,서구,도마1동,127°22.4315'E,36°19.3668'N
661,8001738,30340,변동초등학교,대전광역시,서구,변동,127°23.0262'E,36°19.4308'N
662,8001739,30350,변동초등학교,대전광역시,서구,변동,127°23.0353'E,36°19.4423'N
663,8001740,10340,남대전변전소,대전광역시,동구,효동,127°27.2619'E,36°18.2316'N
664,8001741,12180,현암초등학교,대전광역시,동구,삼성동,127°25.1645'E,36°20.5181'N
665,8001742,42910,보건환경연구원,대전광역시,유성구,온천2동,127°22.4671'E,36°22.3311'N
666,8001743,31330,보라삼거리,대전광역시,서구,둔산1동,127°24.0905'E,36°21.0230'N
667,8001744,51180,법동전통시장,대전광역시,대덕구,법1동,127°25.8214'E,36°22.0045'N
668,8001745,51200,보람아파트,대전광역시,대덕구,법1동,127°25.8791'E,36°22.2295'N
669,8001746,21030,보문오거리,대전광역시,중구,대사동,127°25.5042'E,36°19.0246'N
670,8001747,20740,보문오거리,대전광역시,중구,대흥동,127°25.5434'E,36°19.0858'N
671,8001748,20730,보문오거리,대전광역시,중구,대흥동,127°25.5071'E,36°19.1068'N
672,8001749,12300,한밭중네거리,대전광역시,동구,삼성동,127°25.6073'E,36°20.1996'N
673,8001750,22440,보성초등학교,대전광역시,중구,산성동,127°23.6492'E,36°18.3231'N
674,8001751,52530,보조댐,대전광역시,대덕구,신탄진동,127°27.1392'E,36°26.9223'N
675,8001752,52520,보조댐,대전광역시,대덕구,신탄진동,127°27.1365'E,36°26.9283'N
676,8001753,52970,보훈병원종점,대전광역시,대덕구,신탄진동,127°26.3378'E,36°26.8893'N
677,8001754,30110,신계초등학교,대전광역시,서구,복수동,127°22.7231'E,36°18.1648'N
678,8001755,30040,복수자이아파트,대전광역시,서구,복수동,127°22.3766'E,36°18.3396'N
679,8001756,41970,복용2통,대전광역시,유성구,온천1동,127°19.1211'E,36°20.4449'N
680,8001757,41980,복용2통,대전광역시,유성구,온천1동,127°19.1184'E,36°20.4592'N
681,8001758,41950,복용동,대전광역시,유성구,온천1동,127°19.0148'E,36°20.3528'N
682,8001759,41960,복용동,대전광역시,유성구,온천1동,127°19.0252'E,36°20.3483'N
683,8001760,11140,복음아파트,대전광역시,동구,용운동,127°27.9823'E,36°19.6879'N
684,8001761,11160,복음아파트,대전광역시,동구,용운동,127°27.9978'E,36°19.7099'N
685,8001762,30480,복음양지아파트,대전광역시,서구,도마1동,127°22.2808'E,36°18.9876'N
686,8001763,30470,복음양지아파트,대전광역시,서구,도마1동,127°22.2720'E,36°18.9881'N
687,8001764,43720,복지관,대전광역시,유성구,신성동,127°20.2240'E,36°24.5326'N
688,8001765,34440,봉곡,대전광역시,서구,기성동,127°19.6963'E,36°16.2329'N
689,8001766,34450,봉곡,대전광역시,서구,기성동,127°19.7018'E,36°16.2376'N
690,8001767,34420,봉곡1통,대전광역시,서구,기성동,127°19.5429'E,36°16.3923'N
691,8001768,34430,봉곡1통,대전광역시,서구,기성동,127°19.5521'E,36°16.3936'N
692,8001769,34410,봉곡동종점,대전광역시,서구,기성동,127°19.2377'E,36°16.5270'N
693,8001770,40520,성북1통마을회관,대전광역시,유성구,진잠동,127°17.3701'E,36°18.7098'N
694,8001771,40510,성북1통마을회관,대전광역시,유성구,진잠동,127°17.3641'E,36°18.7113'N
695,8001772,41280,유성온천역2번출구,대전광역시,유성구,온천1동,127°20.4618'E,36°21.1191'N
696,8001773,41260,유성온천역3번출구,대전광역시,유성구,온천1동,127°20.4568'E,36°21.1416'N
697,8001774,41250,봉명동,대전광역시,유성구,온천1동,127°20.3573'E,36°21.0085'N
698,8001775,41240,봉명동,대전광역시,유성구,온천1동,127°20.3558'E,36°21.0209'N
699,8001776,41230,온천1동주민센터,대전광역시,유성구,온천1동,127°20.3130'E,36°21.1604'N
700,8001777,41220,온천1동주민센터,대전광역시,유성구,온천1동,127°20.3055'E,36°21.1754'N
701,8001778,44500,협진운수,대전광역시,유성구,구즉동,127°23.0446'E,36°26.6934'N
702,8001780,44480,협진운수,대전광역시,유성구,구즉동,127°23.0352'E,36°26.7275'N
703,8001782,44800,송강마을아파트,대전광역시,유성구,구즉동,127°23.1613'E,36°26.2559'N
704,8001783,44490,봉산동기점,대전광역시,유성구,구즉동,127°23.0758'E,36°26.8953'N
705,8001784,31640,봉산중학교,대전광역시,서구,내동,127°22.4852'E,36°19.9379'N
706,8001785,33420,봉우중학교,대전광역시,서구,관저1동,127°19.9016'E,36°17.9262'N
707,8001786,33430,봉우중학교,대전광역시,서구,관저1동,127°19.9228'E,36°17.9427'N
708,8001787,50440,부국레미콘,대전광역시,대덕구,대화동,127°24.4331'E,36°21.9665'N
709,8001788,50430,부국레미콘,대전광역시,대덕구,대화동,127°24.4266'E,36°21.9747'N
710,8001789,21130,부사오거리,대전광역시,중구,부사동,127°26.1308'E,36°18.7587'N
711,8001790,21110,부사오거리,대전광역시,중구,부사동,127°26.0282'E,36°18.8014'N
712,8001791,20840,부사오거리,대전광역시,중구,문창동,127°26.1550'E,36°18.8032'N
713,8001792,21120,부사오거리,대전광역시,중구,부사동,127°26.0694'E,36°18.8429'N
714,8001793,44810,송강전통시장,대전광역시,유성구,구즉동,127°23.1781'E,36°26.1209'N
715,8001794,44780,송강전통시장,대전광역시,유성구,구즉동,127°23.1844'E,36°26.1388'N
716,8001795,43400,KT북대전지사,대전광역시,유성구,신성동,127°21.6940'E,36°23.0760'N
717,8001796,12260,북부교,대전광역시,동구,삼성동,127°25.4509'E,36°20.2908'N
718,8001797,12250,북부교,대전광역시,동구,삼성동,127°25.4286'E,36°20.2950'N
719,8001798,13150,비금부락,대전광역시,동구,대청동,127°30.0468'E,36°21.7309'N
720,8001799,13140,비금부락,대전광역시,동구,대청동,127°30.0389'E,36°21.7359'N
721,8001800,51510,비래검문소,대전광역시,대덕구,비래동,127°26.7081'E,36°21.4206'N
722,8001801,51580,비래동,대전광역시,대덕구,비래동,127°26.9651'E,36°21.5789'N
723,8001802,51570,비래동,대전광역시,대덕구,비래동,127°26.9590'E,36°21.5897'N
724,8001803,51590,비래동종점,대전광역시,대덕구,비래동,127°27.0039'E,36°21.6388'N
725,8001804,12650,비룡교차로,대전광역시,동구,대청동,127°28.4068'E,36°20.9064'N
726,8001805,12640,비룡교차로,대전광역시,동구,대청동,127°28.4060'E,36°20.9134'N
727,8001806,12720,비룡/새동네,대전광역시,동구,대청동,127°28.6730'E,36°20.6333'N
728,8001807,12700,비룡/새동네,대전광역시,동구,대청동,127°28.6671'E,36°20.6310'N
729,8001808,12730,비룡/줄골,대전광역시,동구,대청동,127°28.6728'E,36°20.3050'N
730,8001809,12710,비룡/줄골,대전광역시,동구,대청동,127°28.6661'E,36°20.3025'N
731,8001810,12690,비룡동입구,대전광역시,동구,판암1동,127°28.6546'E,36°19.9660'N
732,8001811,22720,효문화마을입구,대전광역시,중구,산성동,127°22.6979'E,36°17.1828'N
733,8001812,22450,효문화마을입구,대전광역시,중구,산성동,127°22.7118'E,36°17.1931'N
734,8001813,33970,사기점골,대전광역시,서구,기성동,127°19.3004'E,36°14.4535'N
735,8001814,33960,사기점골,대전광역시,서구,기성동,127°19.2943'E,36°14.4600'N
736,8001815,22980,사기정골,대전광역시,중구,산성동,127°24.6291'E,36°14.8814'N
737,8001816,22970,사기정골,대전광역시,중구,산성동,127°24.6220'E,36°14.8746'N
738,8001819,40970,사봉,대전광역시,유성구,진잠동,127°16.5541'E,36°16.9844'N
739,8001820,40960,사봉,대전광역시,유성구,진잠동,127°16.5488'E,36°16.9833'N
740,8001821,13260,사성동,대전광역시,동구,대청동,127°31.1496'E,36°23.1832'N
741,8001822,13250,사성동,대전광역시,동구,대청동,127°31.1374'E,36°23.1976'N
742,8001827,22560,사정동,대전광역시,중구,산성동,127°23.0925'E,36°17.8673'N
743,8001828,22550,사정동,대전광역시,중구,산성동,127°23.0800'E,36°17.8765'N
744,8001829,33830,사진개,대전광역시,서구,기성동,127°20.7573'E,36°15.6958'N
745,8001830,33820,사진개,대전광역시,서구,기성동,127°20.7443'E,36°15.7067'N
746,8001831,32450,사학연금회관,대전광역시,서구,둔산1동,127°23.4001'E,36°21.5488'N
747,8001832,13400,산내주공아파트,대전광역시,동구,산내동,127°27.9850'E,36°16.9980'N
748,8001833,13390,산내주공아파트,대전광역시,동구,산내동,127°27.9660'E,36°17.0574'N
749,8001834,13450,산내초등학교,대전광역시,동구,산내동,127°28.1267'E,36°16.7249'N
750,8001835,13460,산내초등학교,대전광역시,동구,산내동,127°28.1557'E,36°16.6888'N
751,8001836,52440,산디마을삼거리,대전광역시,대덕구,회덕동,127°26.2955'E,36°23.8659'N
752,8001837,52450,산디마을삼거리,대전광역시,대덕구,회덕동,127°26.3016'E,36°23.8698'N
753,8001838,52220,상서삼거리,대전광역시,대덕구,덕암동,127°25.3012'E,36°25.8036'N
754,8001839,52230,상서삼거리,대전광역시,대덕구,덕암동,127°25.2834'E,36°25.7455'N
755,8001840,52150,새일초등학교,대전광역시,대덕구,덕암동,127°25.1317'E,36°25.8313'N
756,8001842,52190,선바위삼거리,대전광역시,대덕구,덕암동,127°25.1897'E,36°25.2715'N
757,8001843,22840,산서민원센터,대전광역시,중구,산성동,127°24.0142'E,36°16.5147'N
758,8001844,22850,산서민원센터,대전광역시,중구,산성동,127°24.0225'E,36°16.5209'N
759,8001845,22910,산서초등학교,대전광역시,중구,산성동,127°24.4961'E,36°16.0062'N
760,8001846,22290,산성네거리,대전광역시,중구,산성동,127°23.1788'E,36°18.1976'N
761,8001847,22280,산성네거리,대전광역시,중구,산성동,127°23.1627'E,36°18.2253'N
762,8001848,22340,산성시장,대전광역시,중구,산성동,127°23.3175'E,36°18.3104'N
763,8001849,22400,산성동새마을회관,대전광역시,중구,산성동,127°23.5096'E,36°18.3743'N
764,8001850,22410,산성동새마을회관,대전광역시,중구,산성동,127°23.5247'E,36°18.3908'N
765,8001851,22300,산성동주민센터,대전광역시,중구,산성동,127°23.1918'E,36°18.3689'N
766,8001852,22310,산성동주민센터,대전광역시,중구,산성동,127°23.2116'E,36°18.3646'N
767,8001853,22330,산성시장,대전광역시,중구,산성동,127°23.2896'E,36°18.3201'N
768,8001854,22430,산성우성아파트,대전광역시,중구,산성동,127°23.6221'E,36°18.6684'N
769,8001855,21730,산성우성아파트,대전광역시,중구,유천1동,127°23.6356'E,36°18.6881'N
770,8001856,22570,산성초등학교,대전광역시,중구,산성동,127°23.1301'E,36°18.0302'N
771,8001857,22580,산성초등학교,대전광역시,중구,산성동,127°23.1498'E,36°18.0379'N
772,8001858,13980,산정마을,대전광역시,동구,산내동,127°27.7881'E,36°14.0997'N
773,8001859,13990,산정마을,대전광역시,동구,산내동,127°27.7992'E,36°14.1019'N
774,8001860,34070,용태울,대전광역시,서구,기성동,127°20.5451'E,36°14.1271'N
775,8001861,34090,토옥골,대전광역시,서구,기성동,127°20.6435'E,36°14.3832'N
776,8001862,13940,산흥초등학교,대전광역시,동구,산내동,127°26.8584'E,36°13.6742'N
777,8001863,13950,산흥초등학교,대전광역시,동구,산내동,127°26.8730'E,36°13.6808'N
778,8001864,13870,소룡골입구,대전광역시,동구,산내동,127°28.4230'E,36°14.6693'N
779,8001865,13900,삼괴동/송촌마을,대전광역시,동구,산내동,127°28.6767'E,36°15.2874'N
780,8001866,40750,삼박골,대전광역시,유성구,진잠동,127°16.4928'E,36°17.6994'N
781,8001867,40730,삼박골,대전광역시,유성구,진잠동,127°16.4867'E,36°17.7053'N
782,8001868,21490,삼부아파트,대전광역시,중구,태평1동,127°23.6294'E,36°19.3759'N
783,8001869,21480,삼부아파트,대전광역시,중구,태평1동,127°23.6310'E,36°19.4225'N
784,8001870,12170,삼성2동,대전광역시,동구,삼성동,127°24.9976'E,36°20.3887'N
785,8001871,12330,삼성초등학교,대전광역시,동구,삼성동,127°25.8230'E,36°20.1933'N
786,8001872,12320,삼성네거리,대전광역시,동구,삼성동,127°25.8099'E,36°20.2274'N
787,8001873,11920,삼성네거리,대전광역시,동구,삼성동,127°25.7296'E,36°20.3267'N
788,8001874,20270,대전테크노파크,대전광역시,중구,은행선화동,127°25.3628'E,36°19.6593'N
789,8001875,20290,선화동우체국,대전광역시,중구,은행선화동,127°25.4233'E,36°19.6801'N
790,8001876,12310,삼성초등학교,대전광역시,동구,삼성동,127°25.8056'E,36°20.1878'N
791,8001877,41730,삼성화재연수원,대전광역시,유성구,온천1동,127°18.0552'E,36°21.2582'N
792,8001878,41710,삼성화재연수원,대전광역시,유성구,온천1동,127°18.0295'E,36°21.2564'N
793,8001879,10860,삼정동,대전광역시,동구,판암1동,127°28.3756'E,36°19.5477'N
794,8001880,10870,삼정동,대전광역시,동구,판암1동,127°28.4051'E,36°19.5551'N
795,8001881,52660,삼정동,대전광역시,대덕구,신탄진동,127°27.7877'E,36°26.2651'N
796,8001882,52670,삼정동,대전광역시,대덕구,신탄진동,127°27.7837'E,36°26.2694'N
797,8001883,52680,삼정동.근장골길,대전광역시,대덕구,신탄진동,127°27.9199'E,36°26.8393'N
798,8001884,52690,삼정동.근장골길,대전광역시,대덕구,신탄진동,127°27.9233'E,36°26.8436'N
799,8001885,52630,삼정동.농기계보관창고,대전광역시,대덕구,신탄진동,127°28.0769'E,36°25.8663'N
800,8001886,52620,삼정동.농기계보관창고,대전광역시,대덕구,신탄진동,127°28.0708'E,36°25.8677'N
801,8001887,52710,삼정동.소골마을,대전광역시,대덕구,신탄진동,127°28.0014'E,36°26.5564'N
802,8001888,52700,삼정동.소골마을,대전광역시,대덕구,신탄진동,127°27.9945'E,36°26.5584'N
803,8001889,51080,삼정하이츠타운,대전광역시,대덕구,법1동,127°25.5808'E,36°22.4064'N
804,8001890,32630,삼천중학교,대전광역시,서구,둔산1동,127°23.7050'E,36°21.5441'N
805,8001891,51560,삼호아파트,대전광역시,대덕구,비래동,127°26.8697'E,36°21.2638'N
806,8001892,41030,삿갓집,대전광역시,유성구,진잠동,127°17.3296'E,36°16.0288'N
807,8001893,41040,삿갓집,대전광역시,유성구,진잠동,127°17.4006'E,36°16.0519'N
808,8001894,22630,상당,대전광역시,중구,산성동,127°23.3540'E,36°17.6685'N
809,8001895,22640,상당,대전광역시,중구,산성동,127°23.3687'E,36°17.6675'N
810,8001896,34470,상보안,대전광역시,서구,정림동,127°20.7572'E,36°16.5846'N
811,8001897,34460,상보안,대전광역시,서구,정림동,127°20.7481'E,36°16.5909'N
812,8001899,13960,상소동(노인병원),대전광역시,동구,산내동,127°27.2892'E,36°13.7906'N
813,8001900,13970,상소동(노인병원),대전광역시,동구,산내동,127°27.2947'E,36°13.8021'N
814,8001901,13850,상소동산림욕장,대전광역시,동구,산내동,127°28.1031'E,36°14.3019'N
815,8001902,31780,상수도사업본부,대전광역시,서구,갈마1동,127°22.0972'E,36°20.7475'N
816,8001903,31810,상수도사업본부,대전광역시,서구,갈마1동,127°22.1151'E,36°20.7908'N
817,8001904,52390,새뜸마을,대전광역시,대덕구,회덕동,127°26.2494'E,36°24.1403'N
818,8001905,52400,새뜸마을,대전광역시,대덕구,회덕동,127°26.2554'E,36°24.1283'N
819,8001906,52910,새여울아파트,대전광역시,대덕구,신탄진동,127°26.0733'E,36°27.1525'N
820,8001907,11130,새울,대전광역시,동구,용운동,127°27.9470'E,36°19.8465'N
821,8001908,11150,새울,대전광역시,동구,용운동,127°27.9644'E,36°19.8525'N
822,8001909,52170,새일초등학교,대전광역시,대덕구,덕암동,127°25.1549'E,36°25.7953'N
823,8001910,34000,새터,대전광역시,서구,기성동,127°19.5072'E,36°14.6169'N
824,8001911,34010,새터,대전광역시,서구,기성동,127°19.5245'E,36°14.6275'N
825,8001912,32600,샘머리공원,대전광역시,서구,둔산1동,127°23.6005'E,36°21.4441'N
826,8001913,32500,샘머리아파트,대전광역시,서구,둔산1동,127°23.4246'E,36°21.6931'N
827,8001914,40230,샘물타운아파트,대전광역시,유성구,진잠동,127°19.3836'E,36°17.9035'N
828,8001915,40220,샘물타운아파트,대전광역시,유성구,진잠동,127°19.3225'E,36°17.9836'N
829,8001916,40210,샘물타운아파트,대전광역시,유성구,진잠동,127°19.3058'E,36°17.9922'N
830,8001917,23520,샛고개,대전광역시,중구,산성동,127°22.7252'E,36°16.2604'N
831,8001918,22730,샛고개,대전광역시,중구,산성동,127°22.7431'E,36°16.2751'N
832,8001919,32940,샛별아파트,대전광역시,서구,월평1동,127°22.5699'E,36°21.5957'N
833,8001920,11880,구샤또호텔,대전광역시,동구,용전동,127°26.3743'E,36°21.1716'N
834,8001921,11860,홈플러스동대전점,대전광역시,동구,용전동,127°26.3747'E,36°21.2020'N
835,8001922,34710,서구보건소,대전광역시,서구,만년동,127°22.7609'E,36°22.0962'N
836,8001923,34720,서구보건소,대전광역시,서구,만년동,127°22.7818'E,36°22.1139'N
837,8001924,32330,서구청,대전광역시,서구,둔산1동,127°23.0446'E,36°21.3401'N
838,8001925,32320,서구청,대전광역시,서구,둔산1동,127°23.0313'E,36°21.3585'N
839,8001926,32810,서대전고등학교,대전광역시,서구,월평1동,127°22.1131'E,36°21.5540'N
840,8001927,22150,서대전네거리역2번출구,대전광역시,중구,문화1동,127°24.5756'E,36°19.2861'N
841,8001928,21400,서대전네거리역4번출구,대전광역시,중구,오류동,127°24.5533'E,36°19.4936'N
842,8001929,21410,서대전네거리역3번출구,대전광역시,중구,오류동,127°24.6296'E,36°19.3203'N
843,8001930,22230,서대전네거리역1번출구,대전광역시,중구,문화1동,127°24.8201'E,36°19.2728'N
844,8001931,21200,서대전네거리역5번출구,대전광역시,중구,용두동,127°24.6482'E,36°19.4484'N
845,8001932,30460,서대전여고,대전광역시,서구,도마1동,127°22.2590'E,36°19.6036'N
846,8001934,22040,서대전역네거리,대전광역시,중구,문화1동,127°24.3862'E,36°19.2338'N
847,8001935,21380,서대전역네거리,대전광역시,중구,오류동,127°24.4144'E,36°19.2621'N
848,8001936,21350,서대전역,대전광역시,중구,오류동,127°24.2758'E,36°19.3621'N
849,8001937,21340,서대전역,대전광역시,중구,오류동,127°24.2715'E,36°19.4118'N
850,8001938,21650,서대전역입구,대전광역시,중구,태평1동,127°24.0334'E,36°19.5058'N
851,8001939,21640,서대전역입구,대전광역시,중구,태평1동,127°24.0180'E,36°19.4983'N
852,8001940,21840,서대전육교,대전광역시,중구,유천1동,127°24.0316'E,36°19.1407'N
853,8001941,31390,KT서대전지사입구,대전광역시,서구,괴정동,127°23.0710'E,36°20.2655'N
854,8001942,31400,KT서대전지사입구,대전광역시,서구,괴정동,127°23.1108'E,36°20.3116'N
855,8001943,21220,서대전초등학교,대전광역시,중구,용두동,127°24.6565'E,36°19.4952'N
856,8001944,40180,서대전IC,대전광역시,유성구,진잠동,127°19.2251'E,36°17.5992'N
857,8001946,40100,서대전IC,대전광역시,유성구,진잠동,127°19.1035'E,36°17.6399'N
858,8001947,30070,서부경찰서,대전광역시,서구,복수동,127°22.4329'E,36°18.5645'N
859,8001948,21720,버드내네거리,대전광역시,중구,유천1동,127°23.5606'E,36°19.0209'N
860,8001949,31120,서부농협본점,대전광역시,서구,탄방동,127°23.2490'E,36°20.5432'N
861,8001950,30920,대전산업정보고,대전광역시,서구,용문동,127°23.3617'E,36°20.1036'N
862,8001951,30930,대전산업정보고,대전광역시,서구,용문동,127°23.3921'E,36°20.1546'N
863,8001952,31870,둔산소방서,대전광역시,서구,갈마1동,127°22.1727'E,36°20.8026'N
864,8001953,21690,서부종합시장,대전광역시,중구,유천1동,127°23.4023'E,36°18.9271'N
865,8001954,21700,서부종합시장,대전광역시,중구,유천1동,127°23.4103'E,36°18.9052'N
866,8001955,22370,서남부터미널,대전광역시,중구,산성동,127°23.3401'E,36°18.7624'N
867,8001956,21660,서남부터미널기점,대전광역시,중구,유천1동,127°23.2278'E,36°18.9066'N
868,8001957,51520,서오아파트,대전광역시,대덕구,송촌동,127°26.7436'E,36°21.5603'N
869,8001958,51530,서오아파트,대전광역시,대덕구,송촌동,127°26.7335'E,36°21.5201'N
870,8001959,31610,서우아파트2단지,대전광역시,서구,내동,127°22.3560'E,36°20.0005'N
871,8001960,40190,서일고등학교,대전광역시,서구,관저1동,127°19.2718'E,36°17.6413'N
872,8001962,31630,서중학교입구,대전광역시,서구,내동,127°22.4210'E,36°19.9884'N
873,8001963,20900,석교동행정복지센터,대전광역시,중구,석교동,127°26.6122'E,36°18.5416'N
874,8001964,20890,석교동행정복지센터,대전광역시,중구,석교동,127°26.5183'E,36°18.5642'N
875,8001965,52850,석봉과선교,대전광역시,대덕구,신탄진동,127°25.8288'E,36°26.8454'N
876,8001966,52650,삼정취수장,대전광역시,대덕구,신탄진동,127°27.3818'E,36°26.9615'N
877,8001967,52640,삼정취수장,대전광역시,대덕구,신탄진동,127°27.3846'E,36°26.9685'N
878,8001968,52870,석봉초등학교,대전광역시,대덕구,신탄진동,127°25.9843'E,36°26.8825'N
879,8001969,52900,석봉초등학교,대전광역시,대덕구,신탄진동,127°26.0688'E,36°26.8887'N
880,8001970,11480,아침마을아파트,대전광역시,동구,가양1동,127°26.3580'E,36°20.5353'N
881,8001973,34640,선골,대전광역시,서구,정림동,127°21.9586'E,36°16.7152'N
882,8001974,34650,선골,대전광역시,서구,정림동,127°21.9489'E,36°16.7154'N
883,8001975,52200,선바위,대전광역시,대덕구,덕암동,127°25.1731'E,36°25.4448'N
884,8001976,52210,선바위,대전광역시,대덕구,덕암동,127°25.1802'E,36°25.4279'N
885,8001977,52160,선바위,대전광역시,대덕구,덕암동,127°25.1378'E,36°25.4898'N
886,8001978,52140,선바위,대전광역시,대덕구,덕암동,127°25.1300'E,36°25.5148'N
887,8001979,20460,선병원,대전광역시,중구,중촌동,127°24.5789'E,36°20.2502'N
888,8001980,20360,선병원,대전광역시,중구,목동,127°24.5590'E,36°20.2518'N
889,8001981,50970,선비마을2단지,대전광역시,대덕구,송촌동,127°26.4132'E,36°22.1332'N
890,8001982,50980,선비마을3단지,대전광역시,대덕구,송촌동,127°26.3970'E,36°22.0889'N
891,8001983,51060,선비마을4단지,대전광역시,대덕구,송촌동,127°26.6982'E,36°21.9884'N
892,8001984,50990,선비마을4단지후문,대전광역시,대덕구,송촌동,127°26.5452'E,36°22.0543'N
893,8001985,51030,선비마을5단지,대전광역시,대덕구,송촌동,127°26.6793'E,36°21.9557'N
894,8001986,50920,선비마을입구,대전광역시,대덕구,송촌동,127°26.1921'E,36°22.0571'N
895,8001987,50910,선비마을입구,대전광역시,대덕구,송촌동,127°26.1869'E,36°22.0759'N
896,8001988,32960,선사유적지,대전광역시,서구,월평1동,127°22.7290'E,36°21.5960'N
897,8001989,32980,선사유적지,대전광역시,서구,월평1동,127°22.7562'E,36°21.7022'N
898,8001990,20140,세명요양병원,대전광역시,중구,은행선화동,127°25.0580'E,36°20.1055'N
899,8001991,20130,선화동천주교회,대전광역시,중구,은행선화동,127°25.0410'E,36°20.1379'N
900,8001992,11960,스마트뷰아파트,대전광역시,동구,성남동,127°26.0394'E,36°20.6240'N
901,8001993,11990,성남네거리,대전광역시,동구,성남동,127°26.1706'E,36°20.4083'N
902,8001994,11970,성남네거리,대전광역시,동구,성남동,127°26.1010'E,36°20.4253'N
903,8001995,12000,성남네거리,대전광역시,동구,가양1동,127°26.2340'E,36°20.4733'N
904,8001996,11980,성남네거리,대전광역시,동구,성남동,127°26.1358'E,36°20.5022'N
905,8001997,42950,성덕중학교,대전광역시,유성구,신성동,127°20.7589'E,36°23.1791'N
906,8001998,32890,성룡초등학교,대전광역시,서구,월평1동,127°22.4482'E,36°21.6805'N
907,8001999,32910,성룡초등학교,대전광역시,서구,월평1동,127°22.4668'E,36°21.7006'N
908,8002000,20550,성모병원,대전광역시,중구,대흥동,127°25.1186'E,36°19.4012'N
909,8002001,20570,성모병원,대전광역시,중구,대흥동,127°25.1612'E,36°19.4350'N
910,8002002,40800,성북1통,대전광역시,유성구,진잠동,127°17.0745'E,36°18.8747'N
911,8002006,40580,성북2통동구나무,대전광역시,유성구,진잠동,127°17.5628'E,36°18.2362'N
912,8002007,40570,성북2통동구나무,대전광역시,유성구,진잠동,127°17.5578'E,36°18.2281'N
913,8002008,40560,성북2통마을회관앞,대전광역시,유성구,진잠동,127°17.4980'E,36°18.3985'N
914,8002009,40550,성북2통마을회관앞,대전광역시,유성구,진잠동,127°17.4928'E,36°18.3848'N
915,8002012,40600,성북3통굿개말길,대전광역시,유성구,진잠동,127°17.7558'E,36°17.9128'N
916,8002013,40590,성북3통굿개말길,대전광역시,유성구,진잠동,127°17.7437'E,36°17.9112'N
917,8002014,40620,성북3통마을회관,대전광역시,유성구,진잠동,127°17.9650'E,36°17.6687'N
918,8002015,40610,성북3통마을회관,대전광역시,유성구,진잠동,127°17.9599'E,36°17.6583'N
919,8002017,40790,성북동산림욕장,대전광역시,유성구,진잠동,127°16.9388'E,36°18.9090'N
920,8002018,50740,성우동산,대전광역시,대덕구,회덕동,127°25.2880'E,36°23.3349'N
921,8002019,50750,성우동산,대전광역시,대덕구,회덕동,127°25.2729'E,36°23.4089'N
922,8002020,40780,세동2통,대전광역시,유성구,진잠동,127°16.5946'E,36°17.0917'N
923,8002021,40770,세동2통,대전광역시,유성구,진잠동,127°16.5885'E,36°17.0927'N
924,8002022,40640,세동종점,대전광역시,유성구,진잠동,127°16.0833'E,36°18.7469'N
925,8002023,50520,세원화성,대전광역시,대덕구,대화동,127°24.7312'E,36°22.3246'N
